Date Inspected,Date Completed,Cable Company ,Type Area Inspected,Street Name,Street Type,City,Intersection,Violation,Alert,Resident Generated,In-Field Violations,Site Survey,Re-Inspection,Re-Inspection Date,Violation Type
07/17/2015,07/27/2015,Comcast,UG,Tarfside,Ct,Laytonsville,,1,0,0,1,0,1,10/13/2015,Restoration
07/17/2015,07/27/2015,Comcast,UG,Tarfside,Ct,Laytonsville,,1,0,0,1,0,1,10/13/2015,Restoration
07/17/2015,07/27/2015,Comcast,UG,Tarfside,Ct,Laytonsville,,1,0,0,1,0,1,10/13/2015,Restoration
07/17/2015,07/27/2015,Comcast,UG,Tarfside,Ct,Laytonsville,,1,0,0,1,0,1,10/13/2015,Restoration
07/28/2014,06/26/2015,Verizon,Aerial,Underwood,St,Chevy Chase,,1,0,0,1,0,0,,Drop
06/11/2013,06/11/2013,Verizon,UG,Bondage,Dr,Laytonsville,,0,0,0,0,1,0,,
06/29/2012,06/29/2012,Comcast,Aerial,Stedwick,Rd,Montgomery Village,,0,0,0,0,1,0,,
09/22/2015,09/22/2015,Comcast,UG,Christopher,Av,Gaithersburg,,0,0,0,0,1,0,,
07/02/2013,07/02/2013,ICBN,UG,Branchwood,Ct,Olney,,0,0,0,0,1,0,,
06/15/2011,07/20/2011,Comcast,UG,Loganwood,Ct,Rockville,,0,0,0,0,1,0,,
08/20/2014,10/28/2015,Verizon,Aerial,Big Rock,Rd,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
08/20/2014,10/28/2015,Verizon,Aerial,Big Rock,Rd,Silver Spring,,1,0,0,1,0,0,,Pole Transfer
10/28/2009,12/01/2009,Comcast,Aerial/UG,Pebble Hill,Ln,North Potomac,,1,0,0,0,0,1,03/16/2010,Equipment
08/24/2012,08/24/2012,Verizon,UG,Coltrane,Dr,Damascus,,0,0,0,0,1,0,,
04/21/2011,07/19/2011,Verizon,UG,Buhrstone,Dr,Montgomery Village,,1,0,0,0,1,1,08/23/2011,Restoration
04/21/2011,07/19/2011,Verizon,UG,Buhrstone,Dr,Montgomery Village,,1,0,0,0,1,1,08/23/2011,Restoration
06/11/2014,06/11/2014,Comcast,UG,Sailfish,Ter,Montgomery Village,,0,0,0,0,1,0,,
11/14/2012,11/14/2012,ICBN,Aerial,Dorset,Av,Bethesda,,0,0,0,0,1,0,,
08/17/2015,08/17/2015,Verizon,UG,Ridgefield,Dr,Gaithersburg,,0,0,0,0,1,0,,
10/09/2012,10/09/2012,ICBN,Aerial,Strathmore,Av,Rockville,,0,0,0,0,1,0,,
08/28/2009,11/24/2009,Comcast,Aerial/UG,Needle Leaf,Dr,,,1,0,0,0,0,0,,Drop
12/08/2009,04/07/2010,Comcast,Aerial/UG,Fox Hunt,Ln,Potomac,,1,0,0,0,0,0,,Construction
04/02/2015,04/07/2015,Verizon,UG,Predella,Av,Wheaton,,1,0,1,0,0,1,12/30/2015,Equipment
04/28/2010,04/29/2010,Comcast,UG,Dalebrook,Ln,North Potomac,,0,1,0,1,0,1,07/27/2010,Drop
06/09/2014,06/09/2014,Comcast,UG,Clopper,Rd,Gaithersburg,,0,0,0,0,1,0,,
06/20/2014,06/25/2015,Verizon,Aerial,Southport,Dr,Bethesda,,1,0,0,1,0,0,,Drop
08/02/2010,09/18/2010,Comcast,UG,Rosebay,Dr,Germantown,,0,1,1,0,0,0,,Equipment
12/28/2015,12/28/2015,Comcast,UG,Golden Oak,Ter,Rockville,,0,0,0,0,1,0,,
05/04/2015,05/18/2015,Comcast,UG,Bell Bluff,Dr,Germantown,,1,0,0,1,0,1,01/06/2016,Equipment
05/04/2015,05/18/2015,Comcast,UG,Bell Bluff,Dr,Germantown,,1,0,0,1,0,1,01/06/2016,Equipment
08/11/2015,08/11/2015,Comcast,UG,Burchap,Dr,Laytonsville,,0,0,0,0,1,0,,
06/24/2011,07/20/2011,Verizon,UG,Deertree,Ln,Rockville,,0,0,0,0,1,0,,
07/27/2010,09/18/2010,Comcast,UG,Owl Run,Way,Germantown,,1,0,0,0,0,0,,Drop
07/27/2010,09/18/2010,Comcast,UG,Owl Run,Way,Germantown,,1,0,0,0,0,0,,Drop
09/19/2012,09/19/2012,Comcast,Aerial,Gude,Dr,Rockville,,0,0,0,0,1,0,,
11/10/2009,01/14/2010,Verizon,UG,Yukon,Ln,Derwood,,1,0,0,0,0,1,05/17/2010,Restoration
03/29/2012,03/29/2012,S & N - ICBN,UG,Flower Hill,Rd,Gaithersburg,,0,0,0,0,1,0,,
08/06/2015,08/17/2015,Comcast,UG,Stonebridge View,Dr,North Potomac,,1,0,0,1,0,1,09/25/2015,Equipment
01/19/2012,01/19/2012,Verizon,UG,Fawn Trail,Ct,Bethesda,,0,0,0,0,1,0,,
12/02/2009,01/05/2010,Comcast,Aerial/UG,Pomquay,Ct,North Potomac,,1,0,0,0,0,1,05/17/2010,Equipment
09/09/2009,03/18/2010,Verizon,UG,Indianola,Dr,Derwood,,1,0,0,0,0,1,06/17/2010,Restoration
09/09/2009,03/18/2010,Verizon,UG,Indianola,Dr,Derwood,,1,0,0,0,0,1,06/17/2010,Restoration
07/02/2013,07/02/2013,Verizon,UG,Hawk Run,Ter,Montgomery Village,,0,0,0,0,1,0,,
12/15/2009,02/01/2010,Verizon,Aerial/UG,Mistic View,Ct,Rockville,,1,0,0,0,0,1,07/06/2010,Restoration
05/12/2015,05/12/2015,Comcast,UG,Shady Pine,Cir,Laytonsville,,0,0,0,0,1,0,,
10/19/2012,10/19/2012,ICBN,Aerial,Bel Pre,Rd,Rockville,,0,0,0,0,1,0,,
06/03/2011,07/20/2011,Comcast,UG,Luhn,St,Poolesville,,0,0,0,0,1,0,,
02/01/2010,03/12/2010,Verizon,UG,Dapney House,Ct,North Potomac,,1,0,0,0,0,1,07/27/2010,Restoration
06/09/2010,06/11/2010,Comcast,UG,Parson Grove,Ct,Olney,,0,1,1,0,0,1,09/15/2010,Equipment
03/03/2015,09/16/2015,Verizon,Aerial,Walhonding,Rd,Bethesda,,1,0,0,1,0,0,,Pole Transfer
01/11/2016,01/11/2016,Comcast,Aerial/UG,Monarch Vista,Dr,Germantown,,0,0,0,0,1,0,,Other
01/14/2013,01/14/2013,Comcast,Aerial,Spring,St,Silver Spring,,0,0,0,0,1,0,,
06/26/2010,09/15/2010,Verizon,UG,Dufief,Dr,North Potomac,at Happy Choice Lane,1,0,0,1,0,1,08/25/2011,Other
07/12/2010,10/08/2010,Verizon,UG,Flints Grove,Dr,North Potomac,,1,0,0,0,0,1,01/24/2012,Restoration
06/20/2012,06/20/2012,Comcast,UG,Fern Hollow,Way,Germantown,,0,0,0,0,1,0,,
04/05/2012,04/05/2012,ICBN,UG,Mooney,Dr,Gaithersburg,,0,0,0,0,1,0,,
09/07/2012,09/07/2012,Verizon,Aerial,Fenwick,Av,Takoma Park,,0,0,0,0,1,0,,
11/14/2013,11/14/2013,Comcast,Aerial,Meeting House,Rd,Olney,,0,0,0,0,1,0,,
08/19/2009,01/08/2010,Comcast,UG,Sterling,Ter,North Potomac,,1,0,0,0,0,1,07/27/2010,Construction
07/29/2013,07/29/2013,Verizon,UG,Belle Chase,Ct,Laytonsville,,0,0,0,0,1,0,,
05/04/2015,05/04/2015,Comcast,UG,Bell Bluff,Ct,Germantown,,0,0,0,0,1,0,,
05/04/2015,05/04/2015,Comcast,UG,Bell Bluff,Ct,Germantown,,0,0,0,0,1,0,,
05/04/2015,05/04/2015,Comcast,UG,Bell Bluff,Ct,Germantown,,0,0,0,0,1,0,,
09/03/2009,01/15/2010,Verizon,Aerial/UG,Willowleaf,Way,Rockville,,1,0,0,0,0,1,05/18/2010,Construction
05/13/2011,07/20/2011,Comcast,UG,Rolling Hill,Ln,Laytonsville,,0,0,0,0,1,0,,
08/07/2012,08/07/2012,Comcast,UG,Durango,Dr,Damascus,,0,0,0,0,1,0,,
06/27/2012,06/27/2012,Verizon,UG,Bowie Mill,Ct,Gaithersburg,,0,0,0,0,1,0,,
12/09/2009,07/13/2010,Comcast,Aerial/UG,Bargate,Ct,Rockville,,1,0,0,0,0,1,09/15/2010,Drop
07/05/2011,07/19/2011,Comcast,UG,Shores,Dr,Poolesville,,0,0,0,0,1,0,,
12/03/2009,01/08/2010,Comcast,UG,Sterling,Ter,Gaithersburg,,1,0,0,0,0,1,07/09/2010,Drop
04/19/2013,04/19/2013,Verizon,UG,Sheehan,Ct,Derwood,,0,0,0,0,1,0,,
08/12/2009,01/14/2010,Verizon,UG,Copper Mountain,Ter,Silver Spring,,1,0,0,0,0,0,07/26/2010,Equipment
07/10/2015,07/10/2015,Comcast,UG,Bride,Ln,Laytonsville,,0,0,0,0,1,0,,
10/10/2011,10/10/2011,Verizon,UG,Crystal Spring,Dr,Ashton,,0,0,0,0,1,0,,
03/31/2015,07/06/2015,Verizon,Aerial/UG,Brookside,Dr,Bethesda,,1,0,0,1,0,1,10/07/2015,Drop
03/26/2012,03/26/2012,Comcast,UG,Seneca,Rd,Potomac,,0,0,0,0,1,0,,
07/12/2010,10/08/2010,Verizon,UG,Pebble Hill,Ln,North Potomac,,1,0,0,0,0,1,06/20/2014,Restoration
04/04/2011,07/19/2011,Verizon,UG,Christopher,Av,Montgomery Village,,0,0,0,0,1,0,,
05/11/2015,06/29/2015,Verizon,Aerial/UG,Loyola,St,Silver Spring,,1,0,0,1,0,0,,Drop
06/08/2012,06/08/2012,Verizon,UG,Saddle River,Dr,North Potomac,,0,0,0,0,1,0,,
06/08/2012,06/08/2012,Verizon,UG,Saddle River,Dr,North Potomac,,0,0,0,0,1,0,,
11/17/2009,01/11/2010,Comcast,UG,School Manor,Way,Clarksburg,,1,0,0,0,0,1,06/15/2010,Equipment
09/04/2009,12/16/2009,Verizon,UG,Anamosa,Ct,Derwood,,1,0,0,0,0,1,03/25/2010,Drop
07/19/2013,07/19/2013,Comcast,UG,Chestertown,St,North Potomac,,0,0,0,0,1,0,,
10/19/2015,11/02/2015,Comcast,UG,Cross Country,Pl,Gaithersburg,,1,0,0,1,0,0,,Drop
10/19/2015,11/02/2015,Comcast,UG,Cross Country,Pl,Gaithersburg,,1,0,0,1,0,0,,Drop
10/19/2015,11/02/2015,Comcast,UG,Cross Country,Pl,Gaithersburg,,1,0,0,1,0,0,,Drop
10/19/2015,11/02/2015,Comcast,UG,Cross Country,Pl,Gaithersburg,,1,0,0,1,0,0,,Drop
10/19/2015,11/02/2015,Comcast,UG,Cross Country,Pl,Gaithersburg,,1,0,0,1,0,0,,Drop
03/17/2015,06/26/2015,Verizon,Aerial,Taylor,St,Chevy Chase,,0,1,1,0,0,0,,Drop
11/24/2009,09/17/2010,Verizon,Aerial/UG,Keats,Ter,Derwood,,1,0,0,0,0,1,01/25/2012,Restoration
11/24/2009,09/17/2010,Verizon,Aerial/UG,Keats,Ter,Derwood,,1,0,0,0,0,1,01/25/2012,Restoration
09/17/2013,09/17/2013,Comcast,UG,Hampton Mill,Dr,Rockville,,0,0,0,0,1,0,,
08/06/2012,08/06/2012,ICBN,Aerial,Locksley,Ln,Silver Spring,,0,0,0,0,1,0,,
01/05/2010,03/29/2010,Comcast,Aerial/UG,Helmsdale,Rd,Bethesda,,1,0,0,0,0,1,10/22/2010,Drop
01/27/2012,01/27/2012,S & N - ICBN,UG,Dufief,Dr,North Potomac,,1,0,0,0,1,0,,
01/27/2012,01/27/2012,S & N - ICBN,UG,Dufief,Dr,North Potomac,,1,0,0,0,1,0,,
08/26/2009,07/13/2010,Comcast,Aerial/UG,St. Johnsbury,Ln,,,1,0,0,0,0,1,09/23/2010,Drop
07/25/2013,07/25/2013,Comcast,UG,Tea Rose,Dr,Laytonsville,,0,0,0,0,1,0,,
06/14/2011,07/20/2011,Comcast,UG,Kelley Farm,Dr,North Potomac,,0,0,0,0,1,0,,
07/21/2010,07/23/2010,Comcast,UG,Mozart,Dr,Silver Spring,,0,1,1,0,0,1,09/21/2010,Equipment
10/17/2013,10/17/2013,Comcast,UG,E. Argyle,St,Rockville,,0,0,0,0,1,0,,
05/02/2011,07/19/2011,Comcast,UG,Waxwing,Ter,Montgomery Village,,0,0,0,0,1,0,,
11/19/2009,05/05/2010,Comcast,UG,Longmeade Crossing,Dr,Silver Spring,Callohan Court,0,1,0,0,0,1,07/26/2010,Restoration
03/09/2010,04/05/2010,Comcast,Aerial,Good Hope,Rd,Silver Spring,,1,0,0,0,0,0,,Construction
12/01/2014,12/15/2014,Comcast,UG,Twig,Ter,Silver Spring,,1,0,1,0,0,1,11/06/2015,Drop
12/01/2014,12/15/2014,Comcast,UG,Twig,Ter,Silver Spring,,1,0,1,0,0,1,11/06/2015,Drop
12/01/2014,12/15/2014,Comcast,UG,Twig,Ter,Silver Spring,,1,0,1,0,0,1,11/06/2015,Drop
12/01/2014,12/15/2014,Comcast,UG,Twig,Ter,Silver Spring,,1,0,1,0,0,1,11/06/2015,Drop
12/11/2015,12/11/2015,Comcast,UG,Foreman,Blvd,Clarksburg,,0,0,0,0,1,0,,
09/03/2009,09/15/2010,Verizon,Aerial/UG,Bald Cypress,Dr,North Potomac,,1,0,0,0,0,1,03/29/2010,Restoration
10/07/2009,12/16/2009,Comcast,UG,Cavanaugh,Dr,North Potomac,,1,0,0,0,0,1,07/27/2010,Construction
08/07/2013,08/07/2013,Comcast,UG,Hillcroft,Dr,Rockville,,0,0,0,0,1,0,,
01/05/2010,04/01/2010,Comcast,Aerial/UG,Brookford,Rd,Potomac,,1,0,0,0,0,1,10/27/2010,Equipment
04/10/2012,04/10/2012,ICBN,Aerial,Seven Locks,Rd,Potomac,,0,0,0,0,1,0,,
04/24/2014,04/24/2014,Verizon,UG,Augustine,Way,Laytonsville,,0,0,0,0,1,0,,
10/28/2011,10/28/2011,Verizon,UG,Willow Grove,Rd,Olney,,0,0,0,0,1,0,,
10/28/2011,10/28/2011,Verizon,UG,Willow Grove,Rd,Olney,,0,0,0,0,1,0,,
01/22/2013,01/22/2013,Verizon,UG,Sir Walter,Rd,Olney,,0,0,0,0,1,0,,
10/22/2009,12/01/2009,Comcast,UG,Penny Dog,Ln,Wheaton,,1,0,0,0,0,1,09/07/2011,Drop
10/07/2009,12/04/2009,Comcast,UG,Dalebrook,Ln,North Potomac,,1,0,0,0,0,1,04/28/2010,Drop
08/14/2012,08/14/2012,Verizon,UG,McDonald Chapel,Dr,Gaithersburg,,0,0,0,0,1,0,,
07/23/2012,07/23/2012,Verizon,UG,West University,Blvd,Wheaton,,0,0,0,0,1,0,,
09/01/2015,09/11/2015,Verizon,UG,Musicmaster,Dr,Silver Spring,,1,0,0,1,0,0,,Equipment
09/01/2015,09/11/2015,Verizon,UG,Musicmaster,Dr,Silver Spring,,1,0,0,1,0,0,,Equipment
05/30/2013,05/30/2013,Comcast,UG,Travis,Ct,Gaithersburg,,0,0,0,0,1,0,,
07/18/2013,07/18/2013,Verizon,UG,Alliston Hollow,Ct,Laytonsville,,0,0,0,0,1,0,,
03/11/2015,03/24/2015,Verizon,Aerial,Bauer,Dr,Rockville,,1,0,0,1,0,1,10/02/2015,Other
12/03/2015,12/03/2015,Comcast,UG,Central Park,Cir,Germantown,,0,0,0,0,1,0,,
05/01/2015,06/18/2015,Verizon,UG,New Cut,Rd,Clarksburg,,1,0,0,1,0,1,09/29/2015,Equipment
12/12/2011,12/12/2011,Comcast,UG,Westfield,Dr,Bethesda,,0,0,0,0,1,0,,
08/05/2014,10/03/2014,Verizon,UG,Calypso,Pl,Laytonsville,,1,0,0,1,0,1,07/14/2015,Restoration
07/24/2015,08/03/2015,Comcast,UG,Thunderhead,Way,Germantown,,1,0,0,1,0,1,11/18/2015,Drop
11/24/2015,11/24/2015,Comcast,UG,Curry Ford,Dr,Germantown,,0,0,0,0,1,0,,
04/06/2011,07/19/2011,Verizon,UG,Montgomery Village,Av,Montgomery Village,,0,0,0,0,1,0,,
05/05/2011,07/19/2011,Comcast,UG,Griffith,Rd,Laytonsville,,0,0,0,0,1,0,,
10/14/2009,12/28/2009,Comcast,Aerial/UG,Greencastle(bus depot),Rd,Burtonsville,,1,0,0,0,0,1,03/16/2010,Construction
07/28/2014,06/26/2015,Verizon,Aerial/UG,Thornapple,St,Chevy Chase,,1,0,0,1,0,0,,Drop
09/05/2012,09/05/2012,Verizon,UG,Tuckerman,Rd,Potomac,,0,0,0,0,1,0,,
11/10/2011,11/10/2011,Comcast,UG,Vendome,Dr,Bethesda,,0,0,0,0,1,0,,
10/04/2011,10/04/2011,Verizon,UG,Turley,Ct,Montgomery Village,,0,0,0,0,1,0,,
04/15/2011,07/19/2011,Verizon,UG,Blackberry,Ter,Gaithersburg,,0,0,0,0,1,0,,
12/28/2015,12/28/2015,Verizon,UG,Havencrest,St,Rockville,,0,0,0,0,1,0,,
03/01/2010,04/05/2010,Comcast,UG,Good Hope,Rd,Silver Spring,,1,0,0,0,0,0,,Drop
05/30/2013,05/30/2013,ICBN,Aerial,School,Dr,Gaithersburg,,0,0,0,0,1,0,,
10/09/2015,10/09/2015,Verizon,UG,Wisconsin,Av,Bethesda,,0,0,0,0,1,0,,
08/25/2009,11/10/2009,Comcast,Aerial/UG,The Corral,Rd,,,1,0,0,0,0,0,,Drop
11/16/2012,11/16/2012,Verizon,UG,Woolen Oak,Ct,Silver Spring,,0,0,0,0,1,0,,
10/05/2011,10/05/2011,Comcast,UG,Piedmont,Ct,Clarksburg,,0,0,0,0,1,0,,
12/16/2011,12/16/2011,Verizon,UG,Rivercrest,Ct,Olney,,0,0,0,0,1,0,,
09/25/2009,09/13/2010,Verizon,UG,Hayworth,Dr,North Potomac,,1,0,0,0,0,0,,Restoration
02/13/2015,07/06/2015,Verizon,Aerial,Maple,Av,Bethesda,,1,0,0,1,0,0,,Drop
03/08/2011,05/18/2011,Comcast,UG,Welbeck,Ct,Montgomery Village,,1,0,0,0,1,1,08/25/2011,Equipment
02/27/2012,02/27/2012,S & N - ICBN,Aerial,Georgia,Av,Olney,,0,0,0,0,1,0,,
10/28/2011,10/28/2011,Verizon,UG,Longview,Ln,Olney,,0,0,0,0,1,0,,
10/28/2011,10/28/2011,Verizon,UG,Longview,Ln,Olney,,0,0,0,0,1,0,,
01/16/2014,01/16/2014,Comcast,UG,Lakeside Overlook,,Rockville,,0,0,0,0,1,0,,
10/18/2012,10/18/2012,Verizon,Aerial,Old Georgetown,Rd,Bethesda,,0,0,0,0,1,0,,
09/17/2013,09/17/2013,Comcast,UG,Chinkapin,Dr,Rockville,,0,0,0,0,1,0,,
08/24/2009,12/16/2009,RCN,Aerial/UG,Bradley,Blvd,Bethesda,,1,0,0,0,0,1,03/16/2010,Construction
08/24/2009,12/16/2009,RCN,Aerial/UG,Bradley,Blvd,Bethesda,,1,0,0,0,0,1,03/16/2010,Construction
08/10/2011,08/10/2011,Verizon,UG,Jones,Ln,North Potomac,,0,0,0,0,1,0,,
04/12/2010,09/29/2011,RCN,Aerial/UG,Burdette,Rd,Bethesda,,1,0,0,0,0,0,,Construction
03/14/2011,07/19/2011,Verizon,UG,Redland,Blvd,Gaithersburg,,0,0,0,0,1,0,,
01/25/2010,11/23/2009,Verizon,UG,Castle,Blvd,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
01/25/2010,11/23/2009,Verizon,UG,Castle,Blvd,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
01/31/2013,01/31/2013,Comcast,UG,Blue Violet,Ln,Laytonsville,,0,0,0,0,1,0,,
10/26/2015,11/09/2015,Comcast,UG,White Barn,Ct,Gaithersburg,,1,0,0,1,0,0,,Equipment
02/22/2010,03/25/2010,Comcast,Aerial,Viers Mill at Twinbrook,Pkwy,Rockville,,1,0,0,0,0,1,07/12/2010,Construction
03/19/2014,03/19/2014,Comcast,UG,Tarfside,Ln,Gaithersburg,,0,0,0,0,1,0,,
07/05/2012,07/05/2012,ICBN,Aerial,Thayer,Av,Silver Spring,,0,0,0,0,1,0,,
12/20/2012,12/20/2012,Comcast,UG,Gelderland,Ct,Olney,,0,0,0,0,1,0,,
08/16/2013,08/16/2013,Verizon,UG,Boland Farm,Rd,Germantown,,0,0,0,0,1,0,,
07/02/2015,07/06/2015,Comcast,UG,Highland Farm,Rd,Potomac,,0,0,0,0,1,0,,
02/20/2015,10/28/2015,Verizon,Aerial,Lionel,Ln,Rockville,,1,0,0,1,0,0,,Pole Transfer
07/09/2010,09/25/2010,Verizon,UG,Outpost,Dr,,at side yard/ facing 14124 Forest Ridge Lane,1,0,0,1,0,0,,Restoration
05/06/2014,05/06/2014,Comcast,UG,Quince Orchard,Blvd,Gaithersburg,,0,0,0,0,1,0,,
11/25/2014,12/08/2014,Comcast,UG,Bishop Castle,Dr,Olney,,1,0,0,1,0,1,01/05/2015,Equipment
10/09/2009,12/15/2009,Comcast,UG,Greenside,Ter,Montgomery Village,,1,0,0,0,0,1,07/14/2010,Drop
01/03/2012,01/03/2012,Comcast,UG,Colebrook,Av,Rockville,,0,0,0,0,1,0,,
07/17/2013,07/17/2013,Comcast,Aerial,Ambleside,Dr,Rockville,,0,0,0,0,1,0,,
12/16/2011,12/16/2011,Comcast,Aerial/UG,Brink,Ct,Gaithersburg,,0,0,0,0,1,0,,
12/12/2014,12/12/2014,Comcast,UG,Morningwood,Ct,Olney,,0,0,0,0,1,0,,
08/07/2013,08/07/2013,Verizon,UG,John Carroll,Dr,Olney,,0,0,0,0,1,0,,
07/15/2011,07/20/2011,Comcast,UG,Key West,Av,Rockville,,0,0,0,0,1,0,,
05/18/2011,07/20/2011,Comcast,UG,Halethorpe,Ln,Germantown,,0,0,0,0,1,0,,
09/01/2009,01/22/2010,Verizon,UG,Cherrydale,Dr,North Potomac,,1,0,0,0,0,1,03/29/2010,Restoration
09/01/2009,01/22/2010,Verizon,UG,Cherrydale,Dr,North Potomac,,1,0,0,0,0,1,03/29/2010,Restoration
09/01/2009,01/22/2010,Verizon,UG,Cherrydale,Dr,North Potomac,,1,0,0,0,0,1,03/29/2010,Restoration
09/01/2009,01/22/2010,Verizon,UG,Cherrydale,Dr,North Potomac,,1,0,0,0,0,1,03/29/2010,Restoration
10/13/2014,10/13/2014,Comcast,UG,Heritage Farm,Dr,Montgomery Village,,0,0,0,0,1,0,,
04/10/2014,04/10/2014,Comcast,UG,Portside,Ct,Gaithersburg,,0,0,0,0,1,0,,
09/16/2015,09/16/2015,Comcast,UG,Autumnwood,Way,Potomac,,0,0,0,0,1,0,,
12/10/2009,03/30/2010,Comcast,UG,Bent Ridge,Ct,Potomac,,1,0,0,0,0,1,07/27/2010,Drop
09/19/2013,09/19/2013,Comcast,UG,Gerard,St,Rockville,,0,0,0,0,1,0,,
08/06/2009,09/14/2009,Verizon,Aerial,Postoak,Dr,Rockville,,1,0,0,0,0,1,03/25/2010,Drop
04/07/2015,04/07/2015,Verizon,UG,Beacon Square,Ct,Gaithersburg,,0,0,0,0,1,0,,
12/14/2015,12/14/2015,Comcast,UG,Sparkling Water,Dr,Germantown,,0,0,0,0,1,0,,
10/14/2011,10/14/2011,Comcast,UG,Grouse,Ln,Gaithersburg,,0,0,0,0,1,0,,
03/31/2015,07/06/2015,Verizon,Aerial,Brookside,Dr,Bethesda,,1,0,0,1,0,1,10/07/2015,Drop
09/03/2013,09/03/2013,Comcast,Aerial,Franklin,St,Silver Spring,,0,0,0,0,1,0,,
10/27/2015,10/27/2015,Verizon,UG,Soaring Wing,Ln,Silver Spring,,0,0,0,0,1,0,,
10/30/2009,12/17/2009,Comcast,Aerial/UG,South Glen,Rd,Potomac,,1,0,0,0,0,1,04/08/2010,Construction
03/02/2010,04/21/2010,RCN,Aerial,Baltimore,Av,Takoma Park,,0,1,0,0,0,1,06/08/2010,Drop
10/22/2009,12/02/2009,Comcast,Aerial/UG,Tarragon,Way,Germantown,,1,0,0,0,0,1,04/19/2010,Equipment
06/02/2015,06/15/2015,Comcast,UG,Biscayne,Ln,Damascus,,1,0,0,1,0,1,09/26/2015,Equipment
10/05/2011,10/05/2011,Comcast,UG,Piney Glen,Ln,Potomac,,0,0,0,0,1,0,,
09/28/2009,12/01/2009,Comcast,Aerial/UG,Feather Rock,Ct,Rockville,,1,0,0,0,0,1,04/19/2010,Drop
05/08/2014,05/08/2014,Comcast,UG,Piedmont,Rd,Damascus,,0,0,0,0,1,0,,
02/09/2015,07/02/2015,Verizon,Aerial/UG,Kingswood,Rd,Bethesda,,1,0,0,1,0,0,,Drop
11/12/2009,03/12/2010,Verizon,UG,Killdeer,Dr,Derwood,,1,0,0,0,0,1,06/04/2010,Restoration
05/13/2015,05/25/2015,Comcast,Aerial,Warren,St,Silver Spring,Montgomery St,1,0,0,1,0,1,12/02/2015,Drop
09/19/2014,09/29/2014,Comcast,UG,Spartan,Rd,Olney,,1,0,0,1,0,1,09/21/2015,Equipment
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/05/2009,11/23/2009,Verizon,UG,Castle,Way,Burtonsville,,1,0,0,0,0,1,03/15/2010,Restoration
10/23/2009,12/02/2009,Comcast,Aerial/UG,Summer Song,Ln,Germantown,,1,0,0,0,0,1,04/08/2010,Equipment
06/08/2015,06/22/2015,Comcast,UG,Grundy,Ct,Potomac,,1,0,0,1,0,0,,Drop
10/08/2015,10/19/2015,Comcast,UG,Lullaby,Rd,Germantown,,1,0,1,0,0,1,12/08/2015,Equipment
10/08/2015,10/19/2015,Comcast,UG,Lullaby,Rd,Germantown,,1,0,1,0,0,1,12/08/2015,Equipment
10/08/2015,10/19/2015,Comcast,UG,Lullaby,Rd,Germantown,,1,0,1,0,0,1,12/08/2015,Equipment
